date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:07	4237/4237	---M-Z	200	added ('OK')	application/javascript	etag:%22108d-561caee80e842-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/waves.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/waves.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:07	10303/10303	---M-Z	200	added ('OK')	application/javascript	etag:%22283f-561caee67de24-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/sidebarmenu.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/sidebarmenu.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:07	3268/3268	---M-Z	200	added ('OK')	application/javascript	etag:%22cc4-54fe36e73f152-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/sticky-kit-master/dist/sticky-kit.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/sticky-kit-master/dist/sticky-kit.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:07	43247/43247	---M-Z	200	added ('OK')	application/javascript	etag:%22a8ef-54fe35b7852ec-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/sparkline/jquery.sparkline.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:07	3781/3781	---M-Z	200	added ('OK')	application/javascript	etag:%22ec5-561caee1b6bf0-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/custom.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/custom.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:08	36964/36964	---M-Z	200	added ('OK')	application/javascript	etag:%229064-54fe35f540416-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-js/dist/chartist.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-js/dist/chartist.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:08	6971/6971	---M-Z	200	added ('OK')	application/javascript	etag:%221b3b-54fe35f73672a-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:09	151725/151725	---M-Z	200	added ('OK')	application/javascript	etag:%22250ad-54fe33f7cbe0b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/d3/d3.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/d3/d3.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:09	180227/180227	---M-Z	200	added ('OK')	application/javascript	etag:%222c003-54fe33de7ee41-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/c3-master/c3.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/c3-master/c3.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:09	6771/6771	---M-Z	200	added ('OK')	application/javascript	etag:%221a73-561caee1f0d9f-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard1.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard1.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:09	1433/1433	---M-Z	200	added ('OK')	application/javascript	etag:%22599-54fe35b87625b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/styleswitcher/jQuery.style.switcher.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/styleswitcher/jQuery.style.switcher.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
09:29:09	31006/31006	---M-Z	200	added ('OK')	text/css	etag:%22791e-556b52d43dc4a-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/font-awesome/css/font-awesome.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:10	12565/12565	---M-Z	200	added ('OK')	text/css	etag:%223115-556b52f74adc5-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:10	23126/23126	---M-Z	200	added ('OK')	text/css	etag:%225a56-556b53048aafd-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons/css/weather-icons.min.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons/css/weather-icons.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:10	49518/49518	---M-Z	200	added ('OK')	text/css	etag:%22c16e-556b5296aa6e9-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:10	16419/16419	---M-Z	200	added ('OK')	text/css	etag:%224023-556b5298b9c5c-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:11	12601/12601	---M-Z	200	added ('OK')	text/css	etag:%223139-556b529671caa-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:11	77541/77541	---M-Z	200	added ('OK')	text/css	etag:%2212ee5-556b52ec30979-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:12	18964/18964	---M-Z	200	added ('OK')	text/css	etag:%224a14-556b5283c06b3-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/css/spinners.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/css/spinners.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:12	56449/56449	---M-Z	200	added ('OK')	text/css	etag:%22dc81-556b52836e24d-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/css/animate.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/css/animate.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:13	14991/14991	---M--	200	added ('OK')	image/png	etag:%223a8f-54fe3393e992c%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/custom-select.png	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/custom-select.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:13	39362/39362	---M-Z	200	added ('OK')	text/css	etag:%2299c2-54fe33f14adaf-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/css-chart/css-chart.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/css-chart/css-chart.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
09:29:13	35846/35846	---M--	200	added ('OK')	image/jpeg	etag:%228c06-54fe3399530ec%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/background/error-bg.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/background/error-bg.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
09:29:14	6578/6578	---M-Z	200	added ('OK')	text/css	etag:%2219b2-54fe35c6dce13-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
09:29:14	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-54fe35c80c197-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
09:29:15	112067/112067	---M-Z	200	added ('OK')	application/javascript	etag:%221b5c3-54fe35cbe0cd9-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
09:29:15	6886/6886	---M-Z	200	added ('OK')	application/javascript	etag:%221ae6-561caee2493ad-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard2.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard2.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
09:29:15	6602/6602	---M-Z	200	added ('OK')	application/javascript	etag:%2219ca-561caee288b4b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard3.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard3.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index3.html)
09:29:15	24482/24482	---M-Z	200	added ('OK')	text/css	etag:%225fa2-5592691af8eb0-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:15	2402/2402	---M--	200	added ('OK')	image/png	etag:%22962-54fe33a6889dc%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/chrome-logo.png	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/chrome-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:15	2529/2529	---M--	200	added ('OK')	image/png	etag:%229e1-54fe33a67a74c%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/firefox-logo.png	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/firefox-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:16	2454/2454	---M--	200	added ('OK')	image/png	etag:%22996-54fe33a754b74%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/safari-logo.png	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/safari-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:16	2392/2392	---M--	200	added ('OK')	image/png	etag:%22958-54fe33a6c9119%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/internet-logo.png	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/internet-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:16	2269/2269	---M--	200	added ('OK')	image/png	etag:%228dd-54fe33a6ecf50%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/opera-logo.png	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/opera-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:17	104252/104252	---M-Z	200	added ('OK')	application/javascript	etag:%221973c-54fe35cea9afe-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:18	123457/123457	---M-Z	200	added ('OK')	application/javascript	etag:%221e241-54fe35a1e9023-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/moment/moment.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/moment/moment.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:18	3795/3795	---M-Z	200	added ('OK')	application/javascript	etag:%22ed3-5592691fec7d0-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/jquery.fullcalendar.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/jquery.fullcalendar.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:18	145759/145759	---M-Z	200	added ('OK')	application/javascript	etag:%222395f-5592691d7eaa8-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:19	9867/9867	---M-Z	200	added ('OK')	application/javascript	etag:%22268b-55926918ab90f-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/cal-init.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/cal-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:19	11531/11531	---M-Z	200	added ('OK')	application/javascript	etag:%222d0b-561caee2e7ad1-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard4.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard4.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:19	509/509	---M-Z	200	added ('OK')	text/css	etag:%221fd-54fe35a2d6112-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/morrisjs/morris.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/morrisjs/morris.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:19	2217/2217	---M--	200	added ('OK')	image/jpeg	etag:%228a9-54fe33a718a86%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/photoshop.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/photoshop.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:19	2483/2483	---M--	200	added ('OK')	image/jpeg	etag:%229b3-54fe33a76c273%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/sketch.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/sketch.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:20	37255/37255	---M--	200	added ('OK')	image/jpeg	etag:%229187-54fe339b21f1a%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/background/socialbg.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/background/socialbg.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:20	41943/41943	---M-Z	200	added ('OK')	application/javascript	etag:%22a3d7-54fe34290fd06-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/excanvas.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/excanvas.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:20	990470/990470	---MCZ	200	added ('OK')	application/javascript	etag:%22f1d06-54fe341edbc77-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/echarts/echarts-all.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/echarts/echarts-all.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
09:29:21	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-54fe342db05f6-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:21	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-54fe3438a9abc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.time.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.time.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:21	7811/7811	---M-Z	200	added ('OK')	application/javascript	etag:%221e83-54fe36354d8f8-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot.tooltip/js/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:22	8682/8682	---M-Z	200	added ('OK')	application/javascript	etag:%2221ea-561caee32a538-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard5.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard5.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
09:29:23	31299/31299	---M--	200	added ('OK')	image/jpeg	etag:%227a43-55367aaece9a7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
09:29:23	25087/25087	---M--	200	added ('OK')	image/jpeg	etag:%2261ff-55367aaeef516%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair2.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair2.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
09:29:24	28664/28664	---M--	200	added ('OK')	image/jpeg	etag:%226ff8-55367aaf86af1%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair3.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair3.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
09:29:24	28041/28041	---M--	200	added ('OK')	image/jpeg	etag:%226d89-55367aafaeb90%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair4.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair4.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
09:29:24	3895/3895	---M-Z	200	added ('OK')	application/javascript	etag:%22f37-561caee38275e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard6.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard6.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
09:29:25	1323/1323	---M-Z	200	added ('OK')	application/javascript	etag:%2252b-561caee1545bb-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/chat.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/chat.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-chat.html)
09:29:25	5527/5527	---M-Z	200	added ('OK')	text/css	etag:%221597-5554b77f3d8c8-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/css/footable.core.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/css/footable.core.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
09:29:25	6650/6650	---M-Z	200	added ('OK')	text/css	etag:%2219fa-556b63494bbe6-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
09:29:25	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:%223ab2b-5592691b02ed8-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/jquery-ui.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/jquery-ui.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-calendar.html)
09:29:25	37084/37084	---M-Z	200	added ('OK')	application/javascript	etag:%2290dc-54fe3639204fa-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/js/footable.all.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/js/footable.all.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
09:29:26	54197/54197	---M-Z	200	added ('OK')	application/javascript	etag:%22d3b5-556b634947d66-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
09:29:26	2931/2931	---M-Z	200	added ('OK')	application/javascript	etag:%22b73-561caee414f1a-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/footable-init.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/material/js/footable-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
09:29:26	1309/1309	---M-Z	200	added ('OK')	text/css	etag:%2251d-54fe357a5d14c-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
09:29:26	12587/12587	---M-Z	200	added ('OK')	text/css	etag:%22312b-54fe362636cde-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
09:29:27	21025/21025	---M-Z	200	added ('OK')	application/javascript	etag:%225221-54fe357a8136b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
09:29:27	64400/64400	---M-Z	200	added ('OK')	application/javascript	etag:%22fb90-54fe362712876-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
09:29:28	332121/332121	---MCZ	200	added ('OK')	application/javascript	etag:%2251159-54fe357c0eea3-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/wysihtml5-0.3.0.js	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/wysihtml5-0.3.0.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
09:29:28	12301/12301	---M-Z	200	added ('OK')	text/css	etag:%22300d-54fe36acd0f91-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/magnific-popup.css	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/magnific-popup.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html)
09:29:29	83707/83707	---M--	200	added ('OK')	image/jpeg	etag:%22146fb-550f36725dbc7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img6.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img6.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-cards.html)
09:29:29	60400/60400	---M--	200	added ('OK')	image/jpeg	etag:%22ebf0-550f3671f4c1b%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img5.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img5.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-cards.html)
09:29:30	53200/53200	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jan%202018%2001:29:51%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/plugins/images/users/1.jpg	C:/My%20Web%20Sites/Totsky/wrappixel.com/demos/admin-templates/material-pro/plugins/images/users/1.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html)
